n_simbolos_processados,comprimento_medio_progressivo
9195800,4.556905
9195900,4.556950
9196000,4.556996
9196100,4.557040
9196200,4.557086
9196300,4.557133
9196400,4.557179
9196500,4.557224
9196600,4.557236
9196700,4.557260
9196800,4.557307
9196900,4.557352
9197000,4.557395
9197100,4.557442
9197200,4.557487
9197300,4.557532
9197400,4.557576
9197500,4.557622
9197600,4.557667
9197700,4.557672
9197800,4.557688
9197900,4.557733
9198000,4.557780
9198100,4.557824
9198200,4.557869
9198300,4.557915
9198400,4.557961
9198500,4.558007
9198600,4.558054
9198700,4.558098
9198800,4.558141
9198900,4.558188
9199000,4.558233
9199100,4.558279
9199200,4.558323
9199300,4.558367
9199400,4.558413
9199500,4.558458
9199600,4.558503
9199700,4.558548
9199800,4.558595
9199900,4.558639
9200000,4.558640
9200100,4.558659
9200200,4.558705
9200300,4.558750
9200400,4.558794
9200500,4.558840
9200600,4.558887
9200700,4.558933
9200800,4.558979
9200900,4.558961
9201000,4.558994
9201100,4.559040
9201200,4.559087
9201300,4.559133
9201400,4.559179
9201500,4.559225
9201600,4.559270
9201700,4.559315
9201800,4.559360
9201900,4.559406
9202000,4.559452
9202100,4.559484
9202200,4.559471
9202300,4.559500
9202400,4.559534
9202500,4.559572
9202600,4.559613
9202700,4.559657
9202800,4.559702
9202900,4.559748
9203000,4.559795
9203100,4.559839
9203200,4.559884
9203300,4.559927
9203400,4.559945
9203500,4.559949
9203600,4.559991
9203700,4.560035
9203800,4.560081
9203900,4.560129
9204000,4.560171
9204100,4.560216
9204200,4.560260
9204300,4.560307
9204400,4.560353
9204500,4.560398
9204600,4.560444
9204700,4.560491
9204800,4.560539
9204900,4.560588
9205000,4.560633
9205100,4.560678
9205200,4.560709
9205300,4.560716
9205400,4.560762
9205500,4.560809
9205600,4.560855
9205700,4.560899
9205800,4.560944
9205900,4.560989
9206000,4.561035
9206100,4.561081
9206200,4.561129
9206300,4.561120
9206400,4.561157
9206500,4.561199
9206600,4.561245
9206700,4.561290
9206800,4.561336
9206900,4.561382
9207000,4.561425
9207100,4.561430
9207200,4.561454
9207300,4.561501
9207400,4.561547
9207500,4.561592
9207600,4.561636
9207700,4.561683
9207800,4.561728
9207900,4.561775
9208000,4.561819
9208100,4.561866
9208200,4.561913
9208300,4.561959
9208400,4.562007
9208500,4.562053
9208600,4.562098
9208700,4.562142
9208800,4.562188
9208900,4.562238
9209000,4.562284
9209100,4.562332
9209200,4.562378
9209300,4.562426
9209400,4.562472
9209500,4.562464
9209600,4.562507
9209700,4.562554
9209800,4.562603
9209900,4.562649
9210000,4.562697
9210100,4.562743
9210200,4.562789
9210300,4.562835
9210400,4.562881
9210500,4.562926
9210600,4.562973
9210700,4.563018
9210800,4.563064
9210900,4.563112
9211000,4.563158
9211100,4.563205
9211200,4.563252
9211300,4.563297
9211400,4.563346
9211500,4.563393
9211600,4.563440
9211700,4.563487
9211800,4.563533
9211900,4.563580
9212000,4.563579
9212100,4.563615
9212200,4.563661
9212300,4.563708
9212400,4.563756
9212500,4.563804
9212600,4.563850
9212700,4.563895
9212800,4.563942
9212900,4.563990
9213000,4.564036
9213100,4.564085
9213200,4.564130
9213300,4.564179
9213400,4.564227
9213500,4.564276
9213600,4.564324
9213700,4.564371
9213800,4.564417
9213900,4.564462
9214000,4.564510
9214100,4.564558
9214200,4.564606
9214300,4.564651
9214400,4.564698
9214500,4.564745
9214600,4.564794
9214700,4.564838
9214800,4.564884
9214900,4.564932
9215000,4.564978
9215100,4.565024
9215200,4.565069
9215300,4.565117
9215400,4.565162
9215500,4.565209
9215600,4.565255
9215700,4.565302
9215800,4.565350
9215900,4.565396
9216000,4.565442
9216100,4.565487
9216200,4.565536
9216300,4.565583
9216400,4.565630
9216500,4.565678
9216600,4.565722
9216700,4.565769
9216800,4.565817
9216900,4.565864
9217000,4.565911
9217100,4.565960
9217200,4.566005
9217300,4.566051
9217400,4.566097
9217500,4.566143
9217600,4.566189
9217700,4.566236
9217800,4.566283
9217900,4.566328
9218000,4.566374
9218100,4.566422
9218200,4.566469
9218300,4.566518
9218400,4.566565
9218500,4.566611
9218600,4.566659
9218700,4.566706
9218800,4.566750
9218900,4.566797
9219000,4.566845
9219100,4.566892
9219200,4.566942
9219300,4.566988
9219400,4.567036
9219500,4.567084
9219600,4.567132
9219700,4.567180
9219800,4.567227
9219900,4.567270
9220000,4.567316
9220100,4.567365
9220200,4.567414
9220300,4.567460
9220400,4.567506
9220500,4.567551
9220600,4.567599
9220700,4.567644
9220800,4.567692
9220900,4.567738
9221000,4.567785
9221100,4.567832
9221200,4.567879
9221300,4.567927
9221400,4.567971
9221500,4.568019
9221600,4.568064
9221700,4.568111
9221800,4.568159
9221900,4.568207
9222000,4.568254
9222100,4.568261
9222200,4.568284
9222300,4.568332
9222400,4.568376
9222500,4.568425
9222600,4.568470
9222700,4.568517
9222800,4.568565
9222900,4.568614
9223000,4.568661
9223100,4.568709
9223200,4.568758
9223300,4.568806
9223400,4.568853
9223500,4.568902
9223600,4.568950
9223700,4.568997
9223800,4.569044
9223900,4.569093
9224000,4.569141
9224100,4.569187
9224200,4.569234
9224300,4.569283
9224400,4.569331
9224500,4.569379
9224600,4.569427
9224700,4.569474
9224800,4.569520
9224900,4.569568
9225000,4.569614
9225100,4.569660
9225200,4.569707
9225300,4.569753
9225400,4.569800
9225500,4.569847
9225600,4.569893
9225700,4.569938
9225800,4.569985
9225900,4.570032
9226000,4.570077
9226100,4.570124
9226200,4.570172
9226300,4.570219
9226400,4.570267
9226500,4.570316
9226600,4.570362
9226700,4.570407
9226800,4.570456
9226900,4.570504
9227000,4.570551
9227100,4.570598
9227200,4.570646
9227300,4.570694
9227400,4.570740
9227500,4.570787
9227600,4.570835
9227700,4.570883
9227800,4.570929
9227900,4.570977
9228000,4.571023
9228100,4.571071
9228200,4.571119
9228300,4.571167
9228400,4.571213
9228500,4.571259
9228600,4.571306
9228700,4.571355
9228800,4.571402
9228900,4.571448
9229000,4.571497
9229100,4.571546
9229200,4.571593
9229300,4.571640
9229400,4.571687
9229500,4.571734
9229600,4.571780
9229700,4.571829
9229800,4.571876
9229900,4.571923
9230000,4.571970
9230100,4.572018
9230200,4.572066
9230300,4.572114
9230400,4.572161
9230500,4.572210
9230600,4.572256
9230700,4.572301
9230800,4.572347
9230900,4.572394
9231000,4.572440
9231100,4.572489
9231200,4.572537
9231300,4.572586
9231400,4.572634
9231500,4.572683
9231600,4.572733
9231700,4.572779
9231800,4.572827
9231900,4.572875
9232000,4.572922
9232100,4.572968
9232200,4.573017
9232300,4.573066
9232400,4.573116
9232500,4.573165
9232600,4.573155
9232700,4.573201
9232800,4.573248
9232900,4.573292
9233000,4.573339
9233100,4.573387
9233200,4.573436
9233300,4.573483
9233400,4.573532
9233500,4.573578
9233600,4.573626
9233700,4.573635
9233800,4.573653
9233900,4.573702
9234000,4.573747
9234100,4.573795
9234200,4.573843
9234300,4.573890
9234400,4.573936
9234500,4.573984
9234600,4.574033
9234700,4.574081
9234800,4.574129
9234900,4.574177
9235000,4.574226
9235100,4.574274
9235200,4.574321
9235300,4.574367
9235400,4.574415
9235500,4.574466
9235600,4.574514
9235700,4.574564
9235800,4.574610
9235900,4.574646
9236000,4.574639
9236100,4.574683
9236200,4.574724
9236300,4.574771
9236400,4.574813
9236500,4.574859
9236600,4.574906
9236700,4.574953
9236800,4.574999
9236900,4.575048
9237000,4.575094
9237100,4.575142
9237200,4.575191
9237300,4.575239
9237400,4.575285
9237500,4.575324
9237600,4.575325
9237700,4.575369
9237800,4.575415
9237900,4.575461
9238000,4.575509
9238100,4.575558
9238200,4.575606
9238300,4.575654
9238400,4.575704
9238500,4.575749
9238600,4.575798
9238700,4.575845
9238800,4.575895
9238900,4.575942
9239000,4.575988
9239100,4.576038
9239200,4.576086
9239300,4.576134
9239400,4.576179
9239500,4.576228
9239600,4.576276
9239700,4.576323
9239800,4.576372
9239900,4.576419
9240000,4.576467
9240100,4.576515
9240200,4.576561
9240300,4.576608
9240400,4.576659
9240500,4.576708
9240600,4.576755
9240700,4.576802
9240800,4.576852
9240900,4.576899
9241000,4.576948
9241100,4.576995
9241200,4.577043
9241300,4.577090
9241400,4.577140
9241500,4.577187
9241600,4.577234
9241700,4.577280
9241800,4.577328
9241900,4.577376
9242000,4.577424
9242100,4.577470
9242200,4.577517
9242300,4.577565
9242400,4.577615
9242500,4.577608
9242600,4.577638
9242700,4.577673
9242800,4.577721
9242900,4.577772
9243000,4.577819
9243100,4.577867
9243200,4.577913
9243300,4.577962
9243400,4.578009
9243500,4.578057
9243600,4.578110
9243700,4.578159
9243800,4.578205
9243900,4.578250
9244000,4.578299
9244100,4.578348
9244200,4.578395
9244300,4.578444
9244400,4.578444
9244500,4.578470
9244600,4.578518
9244700,4.578564
9244800,4.578612
9244900,4.578661
9245000,4.578710
9245100,4.578757
9245200,4.578806
9245300,4.578856
9245400,4.578907
9245500,4.578958
9245600,4.579004
9245700,4.579051
9245800,4.579101
9245900,4.579150
9246000,4.579200
9246100,4.579246
9246200,4.579293
9246300,4.579342
9246400,4.579390
9246500,4.579436
9246600,4.579485
9246700,4.579535
9246800,4.579585
9246900,4.579633
9247000,4.579683
9247100,4.579732
9247200,4.579780
9247300,4.579826
9247400,4.579872
9247500,4.579921
9247600,4.579970
9247700,4.580017
9247800,4.580066
9247900,4.580115
9248000,4.580165
9248100,4.580215
9248200,4.580264
9248300,4.580313
9248400,4.580364
9248500,4.580413
9248600,4.580462
9248700,4.580512
9248800,4.580560
9248900,4.580607
9249000,4.580654
9249100,4.580701
9249200,4.580750
9249300,4.580762
9249400,4.580781
9249500,4.580820
9249600,4.580863
9249700,4.580910
9249800,4.580954
9249900,4.581001
9250000,4.581050
9250100,4.581098
9250200,4.581149
9250300,4.581196
9250400,4.581246
9250500,4.581296
9250600,4.581345
9250700,4.581394
9250800,4.581443
9250900,4.581444
9251000,4.581471
9251100,4.581519
9251200,4.581568
9251300,4.581614
9251400,4.581662
9251500,4.581711
9251600,4.581760
9251700,4.581808
9251800,4.581859
9251900,4.581906
9252000,4.581952
9252100,4.582002
9252200,4.582052
9252300,4.582099
9252400,4.582148
9252500,4.582196
9252600,4.582225
9252700,4.582226
9252800,4.582275
9252900,4.582322
9253000,4.582370
9253100,4.582420
9253200,4.582469
9253300,4.582516
9253400,4.582565
9253500,4.582611
9253600,4.582663
9253700,4.582712
9253800,4.582759
9253900,4.582807
9254000,4.582855
9254100,4.582900
9254200,4.582947
9254300,4.582996
9254400,4.583045
9254500,4.583095
9254600,4.583143
9254700,4.583192
9254800,4.583238
9254900,4.583243
9255000,4.583270
9255100,4.583318
9255200,4.583357
9255300,4.583401
9255400,4.583448
9255500,4.583498
9255600,4.583545
9255700,4.583593
9255800,4.583644
9255900,4.583693
9256000,4.583743
9256100,4.583726
9256200,4.583774
9256300,4.583822
9256400,4.583870
9256500,4.583918
9256600,4.583969
9256700,4.584015
9256800,4.584064
9256900,4.584113
9257000,4.584161
9257100,4.584210
9257200,4.584259
9257300,4.584308
9257400,4.584357
9257500,4.584406
9257600,4.584453
9257700,4.584500
9257800,4.584549
9257900,4.584598
9258000,4.584647
9258100,4.584697
9258200,4.584749
9258300,4.584797
9258400,4.584846
9258500,4.584892
9258600,4.584940
9258700,4.584989
9258800,4.585036
9258900,4.585086
9259000,4.585087
9259100,4.585115
9259200,4.585162
9259300,4.585211
9259400,4.585260
9259500,4.585309
9259600,4.585358
9259700,4.585408
9259800,4.585456
9259900,4.585503
9260000,4.585550
9260100,4.585597
9260200,4.585644
9260300,4.585694
9260400,4.585742
9260500,4.585790
9260600,4.585841
9260700,4.585826
9260800,4.585866
9260900,4.585914
9261000,4.585961
9261100,4.586009
9261200,4.586061
9261300,4.586107
9261400,4.586158
9261500,4.586206
9261600,4.586255
9261700,4.586302
9261800,4.586349
9261900,4.586398
9262000,4.586447
9262100,4.586496
9262200,4.586548
9262300,4.586600
9262400,4.586649
9262500,4.586696
9262600,4.586742
9262700,4.586792
9262800,4.586841
9262900,4.586891
9263000,4.586938
9263100,4.586986
9263200,4.587036
9263300,4.587084
9263400,4.587132
9263500,4.587181
9263600,4.587227
9263700,4.587277
9263800,4.587326
9263900,4.587376
9264000,4.587424
9264100,4.587474
9264200,4.587521
9264300,4.587569
9264400,4.587617
9264500,4.587665
9264600,4.587715
9264700,4.587767
9264800,4.587816
9264900,4.587865
9265000,4.587912
9265100,4.587962
9265200,4.588010
9265300,4.588060
9265400,4.588108
9265500,4.588157
9265600,4.588203
9265700,4.588252
9265800,4.588301
9265900,4.588352
9266000,4.588402
9266100,4.588452
9266200,4.588502
9266300,4.588552
9266400,4.588601
9266500,4.588650
9266600,4.588699
9266700,4.588749
9266800,4.588798
9266900,4.588849
9267000,4.588898
9267100,4.588945
9267200,4.588993
9267300,4.589038
9267400,4.589087
9267500,4.589137
9267600,4.589186
9267700,4.589236
9267800,4.589286
9267900,4.589336
9268000,4.589385
9268100,4.589434
9268200,4.589483
9268300,4.589533
9268400,4.589581
9268500,4.589630
9268600,4.589680
9268700,4.589731
9268800,4.589781
9268900,4.589831
9269000,4.589881
9269100,4.589931
9269200,4.589979
9269300,4.590029
9269400,4.590078
9269500,4.590124
9269600,4.590173
9269700,4.590222
9269800,4.590271
9269900,4.590322
9270000,4.590372
9270100,4.590420
9270200,4.590473
9270300,4.590522
9270400,4.590571
9270500,4.590619
9270600,4.590620
9270700,4.590647
9270800,4.590695
9270900,4.590744
9271000,4.590793
9271100,4.590840
9271200,4.590890
9271300,4.590938
9271400,4.590974
9271500,4.590980
9271600,4.591028
9271700,4.591078
9271800,4.591127
9271900,4.591175
9272000,4.591222
9272100,4.591271
9272200,4.591320
9272300,4.591368
9272400,4.591417
9272500,4.591465
9272600,4.591513
9272700,4.591563
9272800,4.591611
9272900,4.591659
9273000,4.591709
9273100,4.591756
9273200,4.591808
9273300,4.591858
9273400,4.591907
9273500,4.591955
9273600,4.592003
9273700,4.592054
9273800,4.592104
9273900,4.592150
9274000,4.592196
9274100,4.592245
9274200,4.592295
9274300,4.592344
9274400,4.592393
9274500,4.592445
9274600,4.592441
9274700,4.592491
9274800,4.592541
9274900,4.592591
9275000,4.592638
9275100,4.592690
9275200,4.592739
9275300,4.592789
9275400,4.592838
9275500,4.592888
9275600,4.592937
9275700,4.592985
9275800,4.593036
9275900,4.593084
9276000,4.593137
9276100,4.593186
9276200,4.593236
9276300,4.593285
9276400,4.593335
9276500,4.593383
9276600,4.593432
9276700,4.593481
9276800,4.593532
9276900,4.593582
9277000,4.593632
9277100,4.593680
9277200,4.593730
9277300,4.593780
9277400,4.593831
9277500,4.593881
9277600,4.593930
9277700,4.593980
9277800,4.594029
9277900,4.594080
9278000,4.594129
9278100,4.594179
9278200,4.594229
9278300,4.594279
9278400,4.594330
9278500,4.594380
9278600,4.594429
9278700,4.594476
9278800,4.594528
9278900,4.594578
9279000,4.594626
9279100,4.594676
9279200,4.594726
9279300,4.594776
9279400,4.594826
9279500,4.594877
9279600,4.594926
9279700,4.594977
9279800,4.595028
9279900,4.595077
9280000,4.595126
9280100,4.595178
9280200,4.595226
9280300,4.595278
9280400,4.595325
9280500,4.595374
9280600,4.595421
9280700,4.595470
9280800,4.595519
9280900,4.595568
9281000,4.595617
9281100,4.595667
9281200,4.595716
9281300,4.595725
9281400,4.595750
9281500,4.595800
9281600,4.595848
9281700,4.595898
9281800,4.595947
9281900,4.595996
9282000,4.596046
9282100,4.596095
9282200,4.596145
9282300,4.596195
9282400,4.596244
9282500,4.596296
9282600,4.596346
9282700,4.596394
9282800,4.596444
9282900,4.596494
9283000,4.596544
9283100,4.596593
9283200,4.596643
9283300,4.596691
9283400,4.596740
9283500,4.596791
9283600,4.596843
9283700,4.596892
9283800,4.596942
9283900,4.596989
9284000,4.597036
9284100,4.597084
9284200,4.597136
9284300,4.597188
9284400,4.597239
9284500,4.597287
9284600,4.597336
9284700,4.597385
9284800,4.597405
9284900,4.597422
9285000,4.597472
9285100,4.597520
9285200,4.597570
9285300,4.597620
9285400,4.597669
9285500,4.597719
9285600,4.597767
9285700,4.597821
9285800,4.597873
9285900,4.597863
9286000,4.597904
9286100,4.597950
9286200,4.597996
9286300,4.598045
9286400,4.598094
9286500,4.598144
9286600,4.598194
9286700,4.598245
9286800,4.598293
9286900,4.598344
9287000,4.598393
9287100,4.598444
9287200,4.598496
9287300,4.598547
9287400,4.598599
9287500,4.598650
9287600,4.598701
9287700,4.598750
9287800,4.598800
9287900,4.598849
9288000,4.598886
9288100,4.598885
9288200,4.598936
9288300,4.598987
9288400,4.599037
9288500,4.599087
9288600,4.599136
9288700,4.599186
9288800,4.599234
9288900,4.599285
9289000,4.599337
9289100,4.599388
9289200,4.599437
9289300,4.599487
9289400,4.599538
9289500,4.599586
9289600,4.599637
9289700,4.599688
9289800,4.599736
9289900,4.599786
9290000,4.599836
9290100,4.599880
9290200,4.599929
9290300,4.599980
9290400,4.600030
9290500,4.600080
9290600,4.600130
9290700,4.600177
9290800,4.600228
9290900,4.600276
9291000,4.600328
9291100,4.600378
9291200,4.600429
9291300,4.600479
9291400,4.600530
9291500,4.600580
9291600,4.600630
9291700,4.600680
9291800,4.600730
9291900,4.600778
9292000,4.600812
9292100,4.600815
9292200,4.600858
9292300,4.600908
9292400,4.600957
9292500,4.601005
9292600,4.601054
9292700,4.601103
9292800,4.601151
9292900,4.601201
9293000,4.601249
9293100,4.601300
9293200,4.601346
9293300,4.601326
9293400,4.601376
9293500,4.601419
9293600,4.601466
9293700,4.601507
9293800,4.601556
9293900,4.601607
9294000,4.601658
9294100,4.601707
9294200,4.601757
9294300,4.601808
9294400,4.601858
9294500,4.601907
9294600,4.601916
9294700,4.601945
9294800,4.601992
9294900,4.602042
9295000,4.602093
9295100,4.602141
9295200,4.602190
9295300,4.602241
9295400,4.602291
9295500,4.602342
9295600,4.602392
9295700,4.602441
9295800,4.602491
9295900,4.602541
9296000,4.602590
9296100,4.602640
9296200,4.602689
9296300,4.602739
9296400,4.602790
9296500,4.602838
9296600,4.602888
9296700,4.602935
9296800,4.602984
9296900,4.603036
9297000,4.603087
9297100,4.603137
9297200,4.603184
9297300,4.603233
9297400,4.603282
9297500,4.603331
9297600,4.603381
9297700,4.603397
9297800,4.603416
9297900,4.603463
9298000,4.603507
9298100,4.603551
9298200,4.603600
9298300,4.603646
9298400,4.603697
9298500,4.603744
9298600,4.603791
9298700,4.603836
9298800,4.603885
9298900,4.603935
9299000,4.603986
9299100,4.604037
9299200,4.604086
9299300,4.604136
9299400,4.604184
9299500,4.604234
9299600,4.604285
9299700,4.604332
9299800,4.604382
9299900,4.604433
9300000,4.604483
9300100,4.604535
9300200,4.604586
9300300,4.604635
9300400,4.604685
9300500,4.604734
9300600,4.604786
9300700,4.604835
9300800,4.604887
9300900,4.604936
9301000,4.604985
9301100,4.605034
9301200,4.605083
9301300,4.605132
9301400,4.605183
9301500,4.605230
9301600,4.605278
9301700,4.605324
9301800,4.605374
9301900,4.605421
9302000,4.605471
9302100,4.605522
9302200,4.605573
9302300,4.605624
9302400,4.605675
9302500,4.605727
9302600,4.605778
9302700,4.605830
9302800,4.605878
9302900,4.605929
9303000,4.605979
9303100,4.606027
9303200,4.606078
9303300,4.606128
9303400,4.606178
9303500,4.606227
9303600,4.606274
9303700,4.606326
9303800,4.606375
9303900,4.606424
9304000,4.606473
9304100,4.606523
9304200,4.606574
9304300,4.606621
9304400,4.606670
9304500,4.606720
9304600,4.606769
9304700,4.606820
9304800,4.606870
9304900,4.606920
9305000,4.606971
9305100,4.607022
9305200,4.607069
9305300,4.607118
9305400,4.607166
9305500,4.607216
9305600,4.607265
9305700,4.607314
9305800,4.607364
9305900,4.607412
9306000,4.607462
9306100,4.607512
9306200,4.607561
9306300,4.607611
9306400,4.607660
9306500,4.607709
9306600,4.607757
9306700,4.607809
9306800,4.607857
9306900,4.607908
9307000,4.607958
9307100,4.608007
9307200,4.608056
9307300,4.608107
9307400,4.608157
9307500,4.608204
9307600,4.608255
9307700,4.608303
9307800,4.608316
9307900,4.608341
9308000,4.608391
9308100,4.608441
9308200,4.608490
9308300,4.608539
9308400,4.608591
9308500,4.608640
9308600,4.608688
9308700,4.608737
9308800,4.608788
9308900,4.608837
9309000,4.608887
9309100,4.608937
9309200,4.608988
9309300,4.609038
9309400,4.609089
9309500,4.609139
9309600,4.609187
9309700,4.609235
9309800,4.609285
9309900,4.609335
9310000,4.609384
9310100,4.609393
9310200,4.609419
9310300,4.609468
9310400,4.609515
9310500,4.609561
9310600,4.609607
9310700,4.609656
9310800,4.609704
9310900,4.609754
9311000,4.609803
9311100,4.609851
9311200,4.609901
9311300,4.609949
9311400,4.609999
9311500,4.610048
9311600,4.610058
9311700,4.610074
9311800,4.610124
9311900,4.610169
9312000,4.610217
9312100,4.610266
9312200,4.610316
9312300,4.610365
9312400,4.610416
9312500,4.610468
9312600,4.610517
9312700,4.610568
9312800,4.610620
9312900,4.610671
9313000,4.610721
9313100,4.610771
9313200,4.610818
9313300,4.610867
9313400,4.610918
9313500,4.610968
9313600,4.611019
9313700,4.611070
9313800,4.611118
9313900,4.611169
9314000,4.611220
9314100,4.611269
9314200,4.611247
9314300,4.611301
9314400,4.611348
9314500,4.611396
9314600,4.611447
9314700,4.611497
9314800,4.611549
9314900,4.611599
9315000,4.611649
9315100,4.611699
9315200,4.611750
9315300,4.611798
9315400,4.611847
9315500,4.611895
9315600,4.611944
9315700,4.611992
9315800,4.612044
9315900,4.612093
9316000,4.612141
9316100,4.612193
9316200,4.612242
9316300,4.612294
9316400,4.612345
9316500,4.612395
9316600,4.612443
9316700,4.612493
9316800,4.612545
9316900,4.612596
9317000,4.612645
9317100,4.612694
9317200,4.612741
9317300,4.612793
9317400,4.612843
9317500,4.612894
9317600,4.612945
9317700,4.612997
9317800,4.613047
9317900,4.613096
9318000,4.613143
9318100,4.613193
9318200,4.613245
9318300,4.613297
9318400,4.613347
9318500,4.613396
9318600,4.613444
9318700,4.613492
9318800,4.613543
9318900,4.613594
9319000,4.613646
9319100,4.613698
9319200,4.613747
9319300,4.613798
9319400,4.613846
9319500,4.613898
9319600,4.613949
9319700,4.614002
9319800,4.614050
9319900,4.614101
9320000,4.614151
9320100,4.614201
9320200,4.614253
9320300,4.614301
9320400,4.614350
9320500,4.614399
9320600,4.614448
9320700,4.614500
9320800,4.614549
9320900,4.614596
9321000,4.614646
9321100,4.614694
9321200,4.614675
9321300,4.614724
9321400,4.614770
9321500,4.614812
9321600,4.614854
9321700,4.614908
9321800,4.614954
9321900,4.615002
9322000,4.615051
9322100,4.615094
9322200,4.615142
9322300,4.615190
9322400,4.615240
9322500,4.615292
9322600,4.615343
9322700,4.615386
9322800,4.615366
9322900,4.615414
9323000,4.615463
9323100,4.615511
9323200,4.615561
9323300,4.615611
9323400,4.615659
9323500,4.615710
9323600,4.615763
9323700,4.615810
9323800,4.615861
9323900,4.615913
9324000,4.615962
9324100,4.616012
9324200,4.616064
9324300,4.616114
9324400,4.616165
9324500,4.616214
9324600,4.616264
9324700,4.616311
9324800,4.616359
9324900,4.616412
9325000,4.616463
9325100,4.616499
9325200,4.616492
9325300,4.616542
9325400,4.616589
9325500,4.616633
9325600,4.616675
9325700,4.616725
9325800,4.616774
9325900,4.616823
9326000,4.616872
9326100,4.616924
9326200,4.616950
9326300,4.616944
9326400,4.616991
9326500,4.617037
9326600,4.617088
9326700,4.617137
9326800,4.617188
9326900,4.617241
9327000,4.617291
9327100,4.617340
9327200,4.617348
9327300,4.617369
9327400,4.617419
9327500,4.617470
9327600,4.617520
9327700,4.617570
9327800,4.617622
9327900,4.617672
9328000,4.617725
9328100,4.617776
9328200,4.617826
9328300,4.617875
9328400,4.617926
9328500,4.617978
9328600,4.618026
9328700,4.618077
9328800,4.618126
9328900,4.618173
9329000,4.618221
9329100,4.618268
9329200,4.618320
9329300,4.618371
9329400,4.618422
9329500,4.618473
9329600,4.618525
9329700,4.618577
9329800,4.618625
9329900,4.618675
9330000,4.618726
9330100,4.618774
9330200,4.618824
9330300,4.618875
9330400,4.618926
9330500,4.618977
9330600,4.619025
9330700,4.619073
9330800,4.619126
9330900,4.619177
9331000,4.619228
9331100,4.619281
9331200,4.619334
9331300,4.619385
9331400,4.619426
9331500,4.619423
9331600,4.619470
9331700,4.619521
9331800,4.619568
9331900,4.619617
9332000,4.619665
9332100,4.619717
9332200,4.619767
9332300,4.619817
9332400,4.619866
9332500,4.619917
9332600,4.619966
9332700,4.620018
9332800,4.620068
9332900,4.620119
9333000,4.620169
9333100,4.620218
9333200,4.620268
9333300,4.620320
9333400,4.620369
9333500,4.620416
9333600,4.620466
9333700,4.620517
9333800,4.620569
9333900,4.620617
9334000,4.620666
9334100,4.620714
9334200,4.620766
9334300,4.620815
9334400,4.620864
9334500,4.620913
9334600,4.620966
9334700,4.621017
9334800,4.621068
9334900,4.621119
9335000,4.621171
9335100,4.621221
9335200,4.621272
9335300,4.621322
9335400,4.621370
9335500,4.621421
9335600,4.621451
9335700,4.621454
9335800,4.621503
9335900,4.621552
9336000,4.621602
9336100,4.621653
9336200,4.621703
9336300,4.621751
9336400,4.621800
9336500,4.621848
9336600,4.621898
9336700,4.621949
9336800,4.621997
9336900,4.622048
9337000,4.622021
9337100,4.622072
9337200,4.622121
9337300,4.622170
9337400,4.622221
9337500,4.622270
9337600,4.622319
9337700,4.622369
9337800,4.622420
9337900,4.622417
9338000,4.622453
9338100,4.622505
9338200,4.622557
9338300,4.622606
9338400,4.622657
9338500,4.622705
9338600,4.622755
9338700,4.622803
9338800,4.622852
9338900,4.622899
9339000,4.622950
9339100,4.623003
9339200,4.623055
9339300,4.623104
9339400,4.623132
9339500,4.623137
9339600,4.623187
9339700,4.623239
9339800,4.623289
9339900,4.623337
9340000,4.623384
9340100,4.623432
9340200,4.623482
9340300,4.623532
9340400,4.623581
9340500,4.623631
9340600,4.623682
9340700,4.623733
9340800,4.623783
9340900,4.623832
9341000,4.623881
9341100,4.623933
9341200,4.623983
9341300,4.623992
9341400,4.624008
9341500,4.624056
9341600,4.624107
9341700,4.624155
9341800,4.624205
9341900,4.624255
9342000,4.624305
9342100,4.624356
9342200,4.624358
9342300,4.624386
9342400,4.624439
9342500,4.624486
9342600,4.624536
9342700,4.624512
9342800,4.624564
9342900,4.624613
9343000,4.624628
9343100,4.624637
9343200,4.624684
9343300,4.624735
9343400,4.624711
9343500,4.624759
9343600,4.624807
9343700,4.624856
9343800,4.624907
9343900,4.624958
9344000,4.625006
9344100,4.625059
9344200,4.625108
9344300,4.625149
9344400,4.625146
9344500,4.625195
9344600,4.625246
9344700,4.625296
9344800,4.625347
9344900,4.625397
9345000,4.625446
9345100,4.625497
9345200,4.625546
9345300,4.625596
9345400,4.625645
9345500,4.625697
9345600,4.625746
9345700,4.625797
9345800,4.625850
9345900,4.625900
9346000,4.625950
9346100,4.626000
9346200,4.626049
9346300,4.626097
9346400,4.626149
9346500,4.626200
9346600,4.626251
9346700,4.626299
9346800,4.626348
9346900,4.626399
9347000,4.626448
9347100,4.626500
9347200,4.626551
9347300,4.626601
9347400,4.626649
9347500,4.626701
9347600,4.626751
9347700,4.626798
9347800,4.626846
9347900,4.626897
9348000,4.626948
9348100,4.626998
9348200,4.627047
9348300,4.627101
9348400,4.627151
9348500,4.627200
9348600,4.627249
9348700,4.627299
9348800,4.627346
9348900,4.627396
9349000,4.627447
9349100,4.627497
9349200,4.627546
9349300,4.627596
9349400,4.627644
9349500,4.627693
9349600,4.627741
9349700,4.627792
9349800,4.627841
9349900,4.627890
9350000,4.627941
9350100,4.627991
9350200,4.628041
9350300,4.628092
9350400,4.628144
9350500,4.628192
9350600,4.628242
9350700,4.628292
9350800,4.628344
9350900,4.628395
9351000,4.628447
