n_simbolos_processados,comprimento_medio_progressivo
8543400,3.961481
8543500,3.961542
8543600,3.961600
8543700,3.961656
8543800,3.961717
8543900,3.961775
8544000,3.961832
8544100,3.961890
8544200,3.961946
8544300,3.962008
8544400,3.962066
8544500,3.962126
8544600,3.962182
8544700,3.962239
8544800,3.962298
8544900,3.962331
8545000,3.962294
8545100,3.962291
8545200,3.962351
8545300,3.962410
8545400,3.962467
8545500,3.962526
8545600,3.962587
8545700,3.962645
8545800,3.962702
8545900,3.962759
8546000,3.962816
8546100,3.962878
8546200,3.962936
8546300,3.962994
8546400,3.963054
8546500,3.963115
8546600,3.963172
8546700,3.963229
8546800,3.963283
8546900,3.963344
8547000,3.963382
8547100,3.963354
8547200,3.963322
8547300,3.963287
8547400,3.963252
8547500,3.963218
8547600,3.963183
8547700,3.963148
8547800,3.963114
8547900,3.963079
8548000,3.963044
8548100,3.963018
8548200,3.962981
8548300,3.963003
8548400,3.963066
8548500,3.963126
8548600,3.963184
8548700,3.963247
8548800,3.963308
8548900,3.963369
8549000,3.963429
8549100,3.963410
8549200,3.963371
8549300,3.963426
8549400,3.963483
8549500,3.963539
8549600,3.963598
8549700,3.963657
8549800,3.963716
8549900,3.963775
8550000,3.963835
8550100,3.963893
8550200,3.963948
8550300,3.963999
8550400,3.963968
8550500,3.963926
8550600,3.963892
8550700,3.963857
8550800,3.963822
8550900,3.963788
8551000,3.963753
8551100,3.963718
8551200,3.963684
8551300,3.963649
8551400,3.963614
8551500,3.963580
8551600,3.963544
8551700,3.963525
8551800,3.963487
8551900,3.963541
8552000,3.963597
8552100,3.963655
8552200,3.963712
8552300,3.963768
8552400,3.963826
8552500,3.963883
8552600,3.963942
8552700,3.963999
8552800,3.964058
8552900,3.964118
8553000,3.964181
8553100,3.964240
8553200,3.964300
8553300,3.964358
8553400,3.964393
8553500,3.964369
8553600,3.964341
8553700,3.964399
8553800,3.964459
8553900,3.964517
8554000,3.964575
8554100,3.964632
8554200,3.964690
8554300,3.964746
8554400,3.964804
8554500,3.964859
8554600,3.964914
8554700,3.964967
8554800,3.965028
8554900,3.965087
8555000,3.965143
8555100,3.965199
8555200,3.965255
8555300,3.965314
8555400,3.965373
8555500,3.965358
8555600,3.965316
8555700,3.965348
8555800,3.965409
8555900,3.965467
8556000,3.965526
8556100,3.965583
8556200,3.965639
8556300,3.965699
8556400,3.965754
8556500,3.965809
8556600,3.965869
8556700,3.965928
8556800,3.965987
8556900,3.966042
8557000,3.966100
8557100,3.966158
8557200,3.966215
8557300,3.966274
8557400,3.966333
8557500,3.966391
8557600,3.966451
8557700,3.966506
8557800,3.966567
8557900,3.966567
8558000,3.966531
8558100,3.966560
8558200,3.966621
8558300,3.966682
8558400,3.966740
8558500,3.966800
8558600,3.966862
8558700,3.966923
8558800,3.966981
8558900,3.967043
8559000,3.967104
8559100,3.967162
8559200,3.967221
8559300,3.967283
8559400,3.967310
8559500,3.967276
8559600,3.967235
8559700,3.967200
8559800,3.967165
8559900,3.967131
8560000,3.967096
8560100,3.967061
8560200,3.967027
8560300,3.966992
8560400,3.966957
8560500,3.966923
8560600,3.966888
8560700,3.966853
8560800,3.966819
8560900,3.966784
8561000,3.966760
8561100,3.966717
8561200,3.966760
8561300,3.966821
8561400,3.966881
8561500,3.966938
8561600,3.966998
8561700,3.967058
8561800,3.967119
8561900,3.967179
8562000,3.967239
8562100,3.967299
8562200,3.967361
8562300,3.967422
8562400,3.967481
8562500,3.967540
8562600,3.967601
8562700,3.967663
8562800,3.967724
8562900,3.967760
8563000,3.967723
8563100,3.967704
8563200,3.967766
8563300,3.967827
8563400,3.967886
8563500,3.967942
8563600,3.968003
8563700,3.968065
8563800,3.968124
8563900,3.968184
8564000,3.968244
8564100,3.968305
8564200,3.968362
8564300,3.968420
8564400,3.968476
8564500,3.968534
8564600,3.968594
8564700,3.968654
8564800,3.968714
8564900,3.968772
8565000,3.968827
8565100,3.968888
8565200,3.968949
8565300,3.968996
8565400,3.968972
8565500,3.968928
8565600,3.968977
8565700,3.969038
8565800,3.969095
8565900,3.969155
8566000,3.969214
8566100,3.969275
8566200,3.969336
8566300,3.969398
8566400,3.969455
8566500,3.969516
8566600,3.969575
8566700,3.969635
8566800,3.969691
8566900,3.969751
8567000,3.969813
8567100,3.969871
8567200,3.969931
8567300,3.969988
8567400,3.970048
8567500,3.970107
8567600,3.970164
8567700,3.970222
8567800,3.970281
8567900,3.970342
8568000,3.970363
8568100,3.970328
8568200,3.970337
8568300,3.970396
8568400,3.970456
8568500,3.970517
8568600,3.970579
8568700,3.970632
8568800,3.970608
8568900,3.970571
8569000,3.970628
8569100,3.970686
8569200,3.970745
8569300,3.970804
8569400,3.970863
8569500,3.970921
8569600,3.970981
8569700,3.971041
8569800,3.971101
8569900,3.971158
8570000,3.971218
8570100,3.971245
8570200,3.971209
8570300,3.971178
8570400,3.971143
8570500,3.971108
8570600,3.971074
8570700,3.971039
8570800,3.971004
8570900,3.970980
8571000,3.970936
8571100,3.970981
8571200,3.971043
8571300,3.971105
8571400,3.971164
8571500,3.971201
8571600,3.971177
8571700,3.971165
8571800,3.971225
8571900,3.971283
8572000,3.971345
8572100,3.971404
8572200,3.971465
8572300,3.971524
8572400,3.971580
8572500,3.971583
8572600,3.971547
8572700,3.971564
8572800,3.971624
8572900,3.971684
8573000,3.971745
8573100,3.971804
8573200,3.971864
8573300,3.971920
8573400,3.971977
8573500,3.972035
8573600,3.972093
8573700,3.972150
8573800,3.972205
8573900,3.972267
8574000,3.972326
8574100,3.972382
8574200,3.972438
8574300,3.972495
8574400,3.972556
8574500,3.972543
8574600,3.972502
8574700,3.972475
8574800,3.972441
8574900,3.972406
8575000,3.972371
8575100,3.972337
8575200,3.972302
8575300,3.972267
8575400,3.972236
8575500,3.972204
8575600,3.972179
8575700,3.972239
8575800,3.972299
8575900,3.972360
8576000,3.972419
8576100,3.972478
8576200,3.972540
8576300,3.972601
8576400,3.972664
8576500,3.972666
8576600,3.972628
8576700,3.972652
8576800,3.972711
8576900,3.972771
8577000,3.972831
8577100,3.972892
8577200,3.972952
8577300,3.973012
8577400,3.973055
8577500,3.973029
8577600,3.972997
8577700,3.973055
8577800,3.973114
8577900,3.973170
8578000,3.973230
8578100,3.973285
8578200,3.973344
8578300,3.973398
8578400,3.973453
8578500,3.973512
8578600,3.973572
8578700,3.973630
8578800,3.973687
8578900,3.973744
8579000,3.973798
8579100,3.973857
8579200,3.973916
8579300,3.973933
8579400,3.973893
8579500,3.973864
8579600,3.973829
8579700,3.973795
8579800,3.973760
8579900,3.973725
8580000,3.973691
8580100,3.973656
8580200,3.973621
8580300,3.973594
8580400,3.973551
8580500,3.973592
8580600,3.973651
8580700,3.973710
8580800,3.973773
8580900,3.973836
8581000,3.973897
8581100,3.973956
8581200,3.974017
8581300,3.973997
8581400,3.973954
8581500,3.974000
8581600,3.974059
8581700,3.974116
8581800,3.974176
8581900,3.974238
8582000,3.974297
8582100,3.974356
8582200,3.974348
8582300,3.974306
8582400,3.974335
8582500,3.974395
8582600,3.974455
8582700,3.974512
8582800,3.974572
8582900,3.974629
8583000,3.974690
8583100,3.974746
8583200,3.974801
8583300,3.974862
8583400,3.974925
8583500,3.974982
8583600,3.975042
8583700,3.975098
8583800,3.975155
8583900,3.975213
8584000,3.975273
8584100,3.975334
8584200,3.975333
8584300,3.975293
8584400,3.975313
8584500,3.975371
8584600,3.975430
8584700,3.975490
8584800,3.975551
8584900,3.975609
8585000,3.975670
8585100,3.975679
8585200,3.975638
8585300,3.975648
8585400,3.975707
8585500,3.975768
8585600,3.975831
8585700,3.975891
8585800,3.975949
8585900,3.976009
8586000,3.976070
8586100,3.976103
8586200,3.976085
8586300,3.976115
8586400,3.976093
8586500,3.976138
8586600,3.976118
8586700,3.976131
8586800,3.976113
8586900,3.976116
8587000,3.976151
8587100,3.976212
8587200,3.976241
8587300,3.976220
8587400,3.976222
8587500,3.976280
8587600,3.976337
8587700,3.976352
8587800,3.976317
8587900,3.976323
8588000,3.976380
8588100,3.976443
8588200,3.976502
8588300,3.976527
8588400,3.976513
8588500,3.976573
8588600,3.976620
8588700,3.976590
8588800,3.976576
8588900,3.976638
8589000,3.976700
8589100,3.976745
8589200,3.976722
8589300,3.976716
8589400,3.976778
8589500,3.976823
8589600,3.976797
8589700,3.976844
8589800,3.976879
8589900,3.976850
8590000,3.976852
8590100,3.976871
8590200,3.976838
8590300,3.976866
8590400,3.976900
8590500,3.976865
8590600,3.976905
8590700,3.976965
8590800,3.976957
8590900,3.976920
8591000,3.976971
8591100,3.977032
8591200,3.977021
8591300,3.976980
8591400,3.977040
8591500,3.977086
8591600,3.977057
8591700,3.977053
8591800,3.977113
8591900,3.977086
8592000,3.977054
8592100,3.977108
8592200,3.977102
8592300,3.977065
8592400,3.977119
8592500,3.977158
8592600,3.977123
8592700,3.977125
8592800,3.977187
8592900,3.977195
8593000,3.977157
8593100,3.977180
8593200,3.977239
8593300,3.977261
8593400,3.977223
8593500,3.977236
8593600,3.977298
8593700,3.977329
8593800,3.977292
8593900,3.977294
8594000,3.977355
8594100,3.977392
8594200,3.977355
8594300,3.977353
8594400,3.977413
8594500,3.977468
8594600,3.977440
8594700,3.977415
8594800,3.977473
8594900,3.977535
8595000,3.977527
8595100,3.977496
8595200,3.977541
8595300,3.977600
8595400,3.977663
8595500,3.977717
8595600,3.977693
8595700,3.977655
8595800,3.977709
8595900,3.977769
8596000,3.977806
8596100,3.977780
8596200,3.977785
8596300,3.977845
8596400,3.977907
8596500,3.977926
8596600,3.977893
8596700,3.977900
8596800,3.977960
8596900,3.978019
8597000,3.978065
8597100,3.978039
8597200,3.978009
8597300,3.978066
8597400,3.978127
8597500,3.978172
8597600,3.978146
8597700,3.978166
8597800,3.978227
8597900,3.978288
8598000,3.978271
8598100,3.978232
8598200,3.978282
8598300,3.978341
8598400,3.978360
8598500,3.978324
8598600,3.978345
8598700,3.978404
8598800,3.978452
8598900,3.978431
8599000,3.978400
8599100,3.978455
8599200,3.978515
8599300,3.978527
8599400,3.978490
8599500,3.978518
8599600,3.978578
8599700,3.978625
8599800,3.978603
8599900,3.978661
8600000,3.978719
8600100,3.978778
8600200,3.978843
8600300,3.978904
8600400,3.978964
8600500,3.978974
8600600,3.978940
8600700,3.978906
8600800,3.978874
8600900,3.978841
8601000,3.978808
8601100,3.978777
8601200,3.978744
8601300,3.978712
8601400,3.978684
8601500,3.978653
8601600,3.978621
8601700,3.978588
8601800,3.978557
8601900,3.978523
8602000,3.978490
8602100,3.978456
8602200,3.978425
8602300,3.978395
8602400,3.978364
8602500,3.978335
8602600,3.978302
8602700,3.978270
8602800,3.978238
8602900,3.978205
8603000,3.978172
8603100,3.978139
8603200,3.978107
8603300,3.978074
8603400,3.978040
8603500,3.978006
8603600,3.977975
8603700,3.977944
8603800,3.977913
8603900,3.977882
8604000,3.977851
8604100,3.977818
8604200,3.977786
8604300,3.977753
8604400,3.977723
8604500,3.977693
8604600,3.977662
8604700,3.977631
8604800,3.977600
8604900,3.977568
8605000,3.977536
8605100,3.977504
8605200,3.977472
8605300,3.977442
8605400,3.977411
8605500,3.977381
8605600,3.977349
8605700,3.977317
8605800,3.977285
8605900,3.977253
8606000,3.977221
8606100,3.977190
8606200,3.977158
8606300,3.977125
8606400,3.977093
8606500,3.977060
8606600,3.977027
8606700,3.976995
8606800,3.976961
8606900,3.976928
8607000,3.976896
8607100,3.976864
8607200,3.976831
8607300,3.976799
8607400,3.976769
8607500,3.976737
8607600,3.976704
8607700,3.976673
8607800,3.976640
8607900,3.976608
8608000,3.976574
8608100,3.976540
8608200,3.976507
8608300,3.976475
8608400,3.976442
8608500,3.976409
8608600,3.976376
8608700,3.976343
8608800,3.976310
8608900,3.976277
8609000,3.976243
8609100,3.976210
8609200,3.976177
8609300,3.976143
8609400,3.976111
8609500,3.976080
8609600,3.976050
8609700,3.976019
8609800,3.975987
8609900,3.975955
8610000,3.975922
8610100,3.975891
8610200,3.975860
8610300,3.975828
8610400,3.975796
8610500,3.975763
8610600,3.975730
8610700,3.975684
8610800,3.975638
8610900,3.975596
8611000,3.975558
8611100,3.975514
8611200,3.975469
8611300,3.975424
8611400,3.975381
8611500,3.975343
8611600,3.975298
8611700,3.975253
8611800,3.975208
8611900,3.975166
8612000,3.975128
8612100,3.975084
8612200,3.975039
8612300,3.974994
8612400,3.974951
8612500,3.974916
8612600,3.974875
8612700,3.974831
8612800,3.974786
8612900,3.974757
8613000,3.974776
8613100,3.974835
8613200,3.974898
8613300,3.974962
8613400,3.975023
8613500,3.975062
8613600,3.975078
8613700,3.975137
8613800,3.975198
8613900,3.975260
8614000,3.975317
8614100,3.975378
8614200,3.975429
8614300,3.975431
8614400,3.975486
8614500,3.975541
8614600,3.975594
8614700,3.975653
8614800,3.975715
8614900,3.975774
8615000,3.975832
8615100,3.975891
8615200,3.975949
8615300,3.976007
8615400,3.976067
8615500,3.976127
8615600,3.976186
8615700,3.976243
8615800,3.976304
8615900,3.976365
8616000,3.976425
8616100,3.976484
8616200,3.976545
8616300,3.976604
8616400,3.976663
8616500,3.976723
8616600,3.976783
8616700,3.976845
8616800,3.976904
8616900,3.976963
8617000,3.977024
8617100,3.977082
8617200,3.977142
8617300,3.977202
8617400,3.977263
8617500,3.977322
8617600,3.977383
8617700,3.977447
8617800,3.977507
8617900,3.977567
8618000,3.977626
8618100,3.977686
8618200,3.977747
8618300,3.977807
8618400,3.977868
8618500,3.977930
8618600,3.977988
8618700,3.978048
8618800,3.978055
8618900,3.978076
8619000,3.978128
8619100,3.978172
8619200,3.978207
8619300,3.978257
8619400,3.978317
8619500,3.978370
8619600,3.978411
8619700,3.978470
8619800,3.978528
8619900,3.978585
8620000,3.978585
8620100,3.978644
8620200,3.978705
8620300,3.978767
8620400,3.978826
8620500,3.978884
8620600,3.978942
8620700,3.979003
8620800,3.979060
8620900,3.979122
8621000,3.979184
8621100,3.979243
8621200,3.979303
8621300,3.979363
8621400,3.979425
8621500,3.979482
8621600,3.979542
8621700,3.979605
8621800,3.979667
8621900,3.979730
8622000,3.979788
8622100,3.979847
8622200,3.979907
8622300,3.979965
8622400,3.980024
8622500,3.980082
8622600,3.980142
8622700,3.980200
8622800,3.980259
8622900,3.980321
8623000,3.980380
8623100,3.980440
8623200,3.980499
8623300,3.980557
8623400,3.980619
8623500,3.980680
8623600,3.980738
8623700,3.980800
8623800,3.980862
8623900,3.980921
8624000,3.980980
8624100,3.981037
8624200,3.981098
8624300,3.981160
8624400,3.981220
8624500,3.981281
8624600,3.981341
8624700,3.981400
8624800,3.981462
8624900,3.981523
8625000,3.981584
8625100,3.981644
8625200,3.981702
8625300,3.981760
8625400,3.981821
8625500,3.981832
8625600,3.981865
8625700,3.981925
8625800,3.981985
8625900,3.982041
8626000,3.982098
8626100,3.982158
8626200,3.982213
8626300,3.982206
8626400,3.982260
8626500,3.982313
8626600,3.982355
8626700,3.982401
8626800,3.982456
8626900,3.982515
8627000,3.982569
8627100,3.982616
8627200,3.982675
8627300,3.982734
8627400,3.982796
8627500,3.982855
8627600,3.982917
8627700,3.982958
8627800,3.982966
8627900,3.983025
8628000,3.983085
8628100,3.983145
8628200,3.983205
8628300,3.983264
8628400,3.983275
8628500,3.983312
8628600,3.983356
8628700,3.983398
8628800,3.983433
8628900,3.983475
8629000,3.983528
8629100,3.983576
8629200,3.983614
8629300,3.983672
8629400,3.983734
8629500,3.983796
8629600,3.983856
8629700,3.983918
8629800,3.983960
8629900,3.983957
8630000,3.984018
8630100,3.984075
8630200,3.984138
8630300,3.984199
8630400,3.984260
8630500,3.984322
8630600,3.984384
8630700,3.984442
8630800,3.984446
8630900,3.984478
8631000,3.984535
8631100,3.984594
8631200,3.984654
8631300,3.984713
8631400,3.984774
8631500,3.984817
8631600,3.984813
8631700,3.984871
8631800,3.984931
8631900,3.984987
8632000,3.985045
8632100,3.985104
8632200,3.985101
8632300,3.985145
8632400,3.985204
8632500,3.985223
8632600,3.985243
8632700,3.985301
8632800,3.985360
8632900,3.985424
8633000,3.985483
8633100,3.985542
8633200,3.985603
8633300,3.985664
8633400,3.985722
8633500,3.985740
8633600,3.985760
8633700,3.985818
8633800,3.985841
8633900,3.985862
8634000,3.985922
8634100,3.985982
8634200,3.986043
8634300,3.986066
8634400,3.986094
8634500,3.986153
8634600,3.986213
8634700,3.986273
8634800,3.986333
8634900,3.986393
8635000,3.986413
8635100,3.986439
8635200,3.986499
8635300,3.986558
8635400,3.986557
8635500,3.986610
8635600,3.986660
8635700,3.986716
8635800,3.986770
8635900,3.986827
8636000,3.986883
8636100,3.986941
8636200,3.986996
8636300,3.987055
8636400,3.987116
8636500,3.987173
8636600,3.987234
8636700,3.987294
8636800,3.987357
8636900,3.987418
8637000,3.987476
8637100,3.987536
8637200,3.987582
8637300,3.987584
8637400,3.987644
8637500,3.987704
8637600,3.987760
8637700,3.987821
8637800,3.987881
8637900,3.987942
8638000,3.988002
8638100,3.988062
8638200,3.988121
8638300,3.988181
8638400,3.988242
8638500,3.988303
8638600,3.988363
8638700,3.988423
8638800,3.988483
8638900,3.988542
8639000,3.988602
8639100,3.988663
8639200,3.988724
8639300,3.988783
8639400,3.988844
8639500,3.988905
8639600,3.988966
8639700,3.989025
8639800,3.989068
8639900,3.989075
8640000,3.989132
8640100,3.989189
8640200,3.989245
8640300,3.989302
8640400,3.989360
8640500,3.989420
8640600,3.989481
8640700,3.989539
8640800,3.989598
8640900,3.989658
8641000,3.989719
8641100,3.989784
8641200,3.989842
8641300,3.989902
8641400,3.989961
8641500,3.990022
8641600,3.990081
8641700,3.990139
8641800,3.990199
8641900,3.990259
8642000,3.990279
8642100,3.990304
8642200,3.990346
8642300,3.990381
8642400,3.990419
8642500,3.990463
8642600,3.990521
8642700,3.990561
8642800,3.990601
8642900,3.990658
8643000,3.990692
8643100,3.990694
8643200,3.990694
8643300,3.990713
8643400,3.990755
8643500,3.990783
8643600,3.990819
8643700,3.990867
8643800,3.990923
8643900,3.990978
8644000,3.991014
8644100,3.991072
8644200,3.991060
8644300,3.991105
8644400,3.991166
8644500,3.991225
8644600,3.991283
8644700,3.991341
8644800,3.991400
8644900,3.991462
8645000,3.991521
8645100,3.991497
8645200,3.991541
8645300,3.991570
8645400,3.991594
8645500,3.991615
8645600,3.991664
8645700,3.991715
8645800,3.991757
8645900,3.991787
8646000,3.991845
8646100,3.991844
8646200,3.991877
8646300,3.991935
8646400,3.991994
8646500,3.992053
8646600,3.992110
8646700,3.992167
8646800,3.992224
8646900,3.992285
8647000,3.992343
8647100,3.992405
8647200,3.992460
8647300,3.992522
8647400,3.992581
8647500,3.992640
8647600,3.992699
8647700,3.992747
8647800,3.992735
8647900,3.992783
8648000,3.992805
8648100,3.992840
8648200,3.992881
8648300,3.992934
8648400,3.992978
8648500,3.993021
8648600,3.993062
8648700,3.993119
8648800,3.993099
8648900,3.993154
8649000,3.993215
8649100,3.993276
8649200,3.993334
8649300,3.993396
8649400,3.993457
8649500,3.993506
8649600,3.993482
8649700,3.993532
8649800,3.993566
8649900,3.993605
8650000,3.993623
8650100,3.993669
8650200,3.993717
8650300,3.993759
8650400,3.993795
8650500,3.993856
8650600,3.993916
8650700,3.993975
8650800,3.994032
8650900,3.994024
8651000,3.994069
8651100,3.994125
8651200,3.994185
8651300,3.994240
8651400,3.994301
8651500,3.994359
8651600,3.994419
8651700,3.994478
8651800,3.994536
8651900,3.994595
8652000,3.994653
8652100,3.994711
8652200,3.994771
8652300,3.994829
8652400,3.994889
8652500,3.994949
8652600,3.995011
8652700,3.995072
8652800,3.995133
8652900,3.995129
8653000,3.995177
8653100,3.995238
8653200,3.995294
8653300,3.995352
8653400,3.995407
8653500,3.995465
8653600,3.995522
8653700,3.995578
8653800,3.995637
8653900,3.995696
8654000,3.995758
8654100,3.995817
8654200,3.995877
8654300,3.995940
8654400,3.995999
8654500,3.996056
8654600,3.996118
8654700,3.996166
8654800,3.996152
8654900,3.996204
8655000,3.996233
8655100,3.996273
8655200,3.996296
8655300,3.996338
8655400,3.996399
8655500,3.996443
8655600,3.996482
8655700,3.996542
8655800,3.996601
8655900,3.996661
8656000,3.996723
8656100,3.996781
8656200,3.996841
8656300,3.996889
8656400,3.996867
8656500,3.996923
8656600,3.996973
8656700,3.997026
8656800,3.997078
8656900,3.997134
8657000,3.997192
8657100,3.997252
8657200,3.997308
8657300,3.997368
8657400,3.997428
8657500,3.997488
8657600,3.997549
8657700,3.997610
8657800,3.997667
8657900,3.997701
8658000,3.997695
8658100,3.997737
8658200,3.997777
8658300,3.997811
8658400,3.997836
8658500,3.997885
8658600,3.997932
8658700,3.997978
8658800,3.998014
8658900,3.998075
8659000,3.998135
8659100,3.998191
8659200,3.998253
8659300,3.998313
8659400,3.998364
8659500,3.998350
8659600,3.998408
8659700,3.998468
8659800,3.998527
8659900,3.998588
8660000,3.998645
8660100,3.998703
8660200,3.998760
8660300,3.998819
8660400,3.998879
8660500,3.998939
8660600,3.999000
8660700,3.999060
8660800,3.999118
8660900,3.999175
8661000,3.999234
8661100,3.999293
8661200,3.999353
8661300,3.999413
8661400,3.999473
8661500,3.999534
8661600,3.999594
8661700,3.999652
8661800,3.999713
8661900,3.999773
8662000,3.999831
8662100,3.999889
8662200,3.999949
8662300,4.000009
8662400,4.000068
8662500,4.000127
8662600,4.000190
8662700,4.000250
8662800,4.000310
8662900,4.000368
8663000,4.000427
8663100,4.000485
8663200,4.000546
8663300,4.000603
8663400,4.000662
8663500,4.000722
8663600,4.000729
8663700,4.000754
8663800,4.000791
8663900,4.000834
8664000,4.000865
8664100,4.000907
8664200,4.000957
8664300,4.001005
8664400,4.001045
8664500,4.001100
8664600,4.001160
8664700,4.001185
8664800,4.001196
8664900,4.001248
8665000,4.001300
8665100,4.001345
8665200,4.001391
8665300,4.001441
8665400,4.001491
8665500,4.001544
8665600,4.001599
8665700,4.001659
8665800,4.001720
8665900,4.001777
8666000,4.001836
8666100,4.001894
8666200,4.001953
8666300,4.002012
8666400,4.002002
8666500,4.002033
8666600,4.002062
8666700,4.002087
8666800,4.002100
8666900,4.002134
8667000,4.002185
8667100,4.002211
8667200,4.002233
8667300,4.002293
8667400,4.002353
8667500,4.002384
8667600,4.002385
8667700,4.002426
8667800,4.002464
8667900,4.002510
8668000,4.002537
8668100,4.002588
8668200,4.002627
8668300,4.002665
8668400,4.002709
8668500,4.002767
8668600,4.002826
8668700,4.002888
8668800,4.002945
8668900,4.003006
8669000,4.003036
8669100,4.003043
8669200,4.003100
8669300,4.003159
8669400,4.003211
8669500,4.003264
8669600,4.003324
8669700,4.003381
8669800,4.003443
8669900,4.003495
8670000,4.003553
8670100,4.003611
8670200,4.003670
8670300,4.003728
8670400,4.003788
8670500,4.003847
8670600,4.003907
8670700,4.003969
8670800,4.004026
8670900,4.004085
8671000,4.004147
8671100,4.004210
8671200,4.004268
8671300,4.004326
8671400,4.004387
8671500,4.004450
8671600,4.004509
8671700,4.004569
8671800,4.004626
8671900,4.004686
8672000,4.004743
8672100,4.004805
8672200,4.004864
8672300,4.004920
8672400,4.004981
8672500,4.005039
8672600,4.005100
8672700,4.005161
8672800,4.005221
8672900,4.005281
8673000,4.005340
8673100,4.005397
8673200,4.005458
8673300,4.005518
8673400,4.005578
8673500,4.005634
8673600,4.005693
8673700,4.005753
8673800,4.005814
8673900,4.005873
8674000,4.005932
8674100,4.005990
8674200,4.006037
8674300,4.006018
8674400,4.006068
8674500,4.006092
8674600,4.006130
8674700,4.006163
8674800,4.006212
8674900,4.006267
8675000,4.006317
8675100,4.006362
8675200,4.006421
8675300,4.006481
8675400,4.006541
8675500,4.006600
8675600,4.006657
8675700,4.006679
8675800,4.006683
8675900,4.006739
8676000,4.006792
8676100,4.006844
8676200,4.006895
8676300,4.006949
8676400,4.006999
8676500,4.007052
8676600,4.007101
8676700,4.007160
8676800,4.007220
8676900,4.007280
8677000,4.007286
8677100,4.007315
8677200,4.007374
8677300,4.007435
8677400,4.007494
8677500,4.007554
8677600,4.007615
8677700,4.007674
8677800,4.007733
8677900,4.007791
8678000,4.007852
8678100,4.007910
8678200,4.007972
8678300,4.008028
8678400,4.008012
8678500,4.008072
8678600,4.008132
8678700,4.008165
8678800,4.008176
8678900,4.008233
8679000,4.008290
8679100,4.008345
8679200,4.008404
8679300,4.008463
8679400,4.008523
8679500,4.008580
8679600,4.008640
8679700,4.008697
8679800,4.008755
8679900,4.008818
8680000,4.008876
8680100,4.008933
8680200,4.008993
8680300,4.009053
8680400,4.009110
8680500,4.009169
8680600,4.009226
8680700,4.009285
8680800,4.009346
8680900,4.009335
8681000,4.009387
8681100,4.009445
8681200,4.009503
8681300,4.009562
8681400,4.009618
8681500,4.009681
8681600,4.009744
8681700,4.009800
8681800,4.009856
8681900,4.009916
8682000,4.009977
8682100,4.010035
8682200,4.010093
8682300,4.010155
8682400,4.010212
8682500,4.010271
8682600,4.010330
8682700,4.010388
8682800,4.010446
8682900,4.010506
8683000,4.010565
8683100,4.010624
8683200,4.010682
8683300,4.010741
8683400,4.010797
8683500,4.010857
8683600,4.010913
8683700,4.010973
8683800,4.011033
8683900,4.011090
8684000,4.011149
8684100,4.011209
8684200,4.011270
8684300,4.011330
8684400,4.011390
8684500,4.011449
8684600,4.011507
8684700,4.011568
8684800,4.011626
8684900,4.011684
8685000,4.011737
8685100,4.011722
8685200,4.011777
8685300,4.011836
8685400,4.011895
8685500,4.011953
8685600,4.012009
8685700,4.012068
8685800,4.012128
8685900,4.012188
8686000,4.012248
8686100,4.012306
8686200,4.012365
8686300,4.012421
8686400,4.012481
8686500,4.012539
8686600,4.012600
8686700,4.012657
8686800,4.012714
8686900,4.012771
8687000,4.012833
8687100,4.012891
8687200,4.012950
8687300,4.013009
8687400,4.013065
8687500,4.013126
8687600,4.013185
8687700,4.013245
8687800,4.013302
8687900,4.013363
8688000,4.013422
8688100,4.013477
8688200,4.013538
8688300,4.013596
8688400,4.013653
8688500,4.013713
8688600,4.013771
8688700,4.013760
8688800,4.013793
8688900,4.013839
8689000,4.013894
8689100,4.013946
8689200,4.014005
8689300,4.014056
8689400,4.014111
8689500,4.014152
8689600,4.014209
8689700,4.014268
8689800,4.014327
8689900,4.014385
8690000,4.014444
8690100,4.014504
8690200,4.014563
8690300,4.014603
8690400,4.014597
8690500,4.014648
8690600,4.014702
8690700,4.014753
8690800,4.014798
8690900,4.014856
8691000,4.014912
8691100,4.014969
8691200,4.015026
8691300,4.015084
8691400,4.015142
8691500,4.015203
8691600,4.015262
8691700,4.015320
8691800,4.015377
8691900,4.015384
8692000,4.015405
8692100,4.015463
8692200,4.015522
8692300,4.015558
8692400,4.015551
8692500,4.015613
8692600,4.015667
8692700,4.015726
8692800,4.015748
8692900,4.015747
8693000,4.015805
8693100,4.015864
8693200,4.015923
8693300,4.015981
8693400,4.015958
8693500,4.016010
8693600,4.016071
8693700,4.016129
8693800,4.016190
8693900,4.016247
8694000,4.016292
8694100,4.016272
8694200,4.016328
8694300,4.016387
8694400,4.016447
8694500,4.016503
8694600,4.016563
8694700,4.016622
8694800,4.016682
8694900,4.016742
8695000,4.016800
8695100,4.016776
8695200,4.016821
8695300,4.016880
8695400,4.016937
8695500,4.016997
8695600,4.017019
8695700,4.017017
8695800,4.017079
8695900,4.017138
8696000,4.017197
8696100,4.017255
8696200,4.017313
8696300,4.017356
8696400,4.017334
8696500,4.017391
8696600,4.017448
8696700,4.017503
8696800,4.017562
8696900,4.017620
8697000,4.017678
8697100,4.017737
8697200,4.017797
8697300,4.017857
8697400,4.017917
8697500,4.017974
8697600,4.018031
8697700,4.018090
8697800,4.018148
8697900,4.018211
8698000,4.018196
8698100,4.018252
8698200,4.018312
8698300,4.018372
8698400,4.018431
8698500,4.018492
8698600,4.018549
